Group,Bump/Pin Name,Ball Name,Ball ID,Bump center_x,Bump center_y,Ball center_x,Ball center_y,IO_tile_pin,IO_tile_pin_x,IO_tile_pin_y,IO_tile_pin_z,EFPGA_PIN,GBOX_NAME,Mode_BP_SDR_A_TX,Mode_BP_DDR_A_TX,Mode_RATE_3_A_TX,Mode_RATE_4_A_TX,Mode_RATE_5_A_TX,Mode_RATE_6_A_TX,Mode_RATE_7_A_TX,Mode_RATE_8_A_TX,Mode_RATE_9_A_TX,Mode_RATE_10_A_TX,Mode_BP_SDR_B_TX,Mode_BP_DDR_B_TX,Mode_RATE_3_B_TX,Mode_RATE_4_B_TX,Mode_RATE_5_B_TX,Mode_BP_SDR_A_RX,Mode_BP_DDR_A_RX,Mode_RATE_3_A_RX,Mode_RATE_4_A_RX,Mode_RATE_5_A_RX,Mode_RATE_6_A_RX,Mode_RATE_7_A_RX,Mode_RATE_8_A_RX,Mode_RATE_9_A_RX,Mode_RATE_10_A_RX,Mode_BP_SDR_B_RX,Mode_BP_DDR_B_RX,Mode_RATE_3_B_RX,Mode_RATE_4_B_RX,Mode_RATE_5_B_RX,Ref clock,BANK,ALT Function,Debug Mode,Scan Mode,Mbist Mode,Type,Direction,Voltage,Power Pad,Discription,Voltage2,Remark
GBOX GPIO,Bank_H_2_39,Bank_H_2_39,FAKE,590,40,1000,5000,FPGA_87_0_16,87,0,16,F2A_1984,f2g_tx_out[9]_A,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_40,Bank_H_2_40,FAKE,720,40,1000,6000,FPGA_87_0_17,87,0,17,F2A_1985,f2g_trx_reset_n_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_40,Bank_H_2_40,FAKE,720,40,1000,6000,FPGA_87_0_18,87,0,18,F2A_1986,f2g_tx_oe_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_40,Bank_H_2_40,FAKE,720,40,1000,6000,FPGA_87_0_19,87,0,19,F2A_1987,f2g_tx_dvalid_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_40,Bank_H_2_40,FAKE,720,40,1000,6000,FPGA_87_0_20,87,0,20,F2A_1988,f2g_rx_sfifo_reset_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_40,Bank_H_2_40,FAKE,720,40,1000,6000,FPGA_87_0_21,87,0,21,F2A_1989,f2g_rx_dpa_restart_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_40,Bank_H_2_40,FAKE,720,40,1000,6000,FPGA_87_0_22,87,0,22,F2A_1990,f2g_in_en_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_40,Bank_H_2_40,FAKE,720,40,1000,6000,FPGA_87_0_23,87,0,23,F2A_1991,f2g_trx_core_clk_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_39,Bank_H_2_39,FAKE,460,40,1000,4000,FPGA_88_0_0,88,0,0,A2F_1968,g2f_rx_cdr_core_clk_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_39,Bank_H_2_39,FAKE,460,40,1000,4000,FPGA_88_0_1,88,0,1,A2F_1969,g2f_rx_dvalid_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_39,Bank_H_2_39,FAKE,460,40,1000,4000,FPGA_88_0_2,88,0,2,A2F_1970,g2f_core_clk_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_39,Bank_H_2_39,FAKE,460,40,1000,4000,FPGA_88_0_3,88,0,3,A2F_1971,g2f_rx_in[0]_A,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_39,Bank_H_2_39,FAKE,460,40,1000,4000,FPGA_88_0_4,88,0,4,A2F_1972,g2f_rx_in[1]_A,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_39,Bank_H_2_39,FAKE,590,40,1000,5000,FPGA_88_0_5,88,0,5,A2F_1973,g2f_rx_in[2]_A,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_39,Bank_H_2_39,FAKE,590,40,1000,5000,FPGA_88_0_6,88,0,6,A2F_1974,g2f_rx_in[3]_A,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_39,Bank_H_2_39,FAKE,590,40,1000,5000,FPGA_88_0_7,88,0,7,A2F_1975,g2f_rx_in[4]_A,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_39,Bank_H_2_39,FAKE,590,40,1000,5000,FPGA_88_0_8,88,0,8,A2F_1976,g2f_rx_in[5]_A,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_39,Bank_H_2_39,FAKE,590,40,1000,5000,FPGA_88_0_9,88,0,9,A2F_1977,g2f_rx_in[6]_A,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_39,Bank_H_2_39,FAKE,590,40,1000,5000,FPGA_88_0_10,88,0,10,A2F_1978,g2f_rx_in[7]_A,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_39,Bank_H_2_39,FAKE,590,40,1000,5000,FPGA_88_0_11,88,0,11,A2F_1979,g2f_rx_in[8]_A,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_39,Bank_H_2_39,FAKE,590,40,1000,5000,FPGA_88_0_12,88,0,12,A2F_1980,g2f_rx_in[9]_A,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_40,Bank_H_2_40,FAKE,980,40,2000,1000,FPGA_88_0_13,88,0,13,A2F_1981,g2f_rx_cdr_core_clk_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_40,Bank_H_2_40,FAKE,980,40,2000,1000,FPGA_88_0_14,88,0,14,A2F_1982,g2f_rx_dvalid_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_2_40,Bank_H_2_40,FAKE,980,40,2000,1000,FPGA_88_0_15,88,0,15,A2F_1983,g2f_core_clk_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,70,40,1000,1000,FPGA_89_0_0,89,0,0,F2A_2016,f2g_addr[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,70,40,1000,1000,FPGA_89_0_1,89,0,1,F2A_2017,f2g_addr[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,70,40,1000,1000,FPGA_89_0_2,89,0,2,F2A_2018,f2g_addr[2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,70,40,1000,1000,FPGA_89_0_3,89,0,3,F2A_2019,f2g_addr[3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,70,40,1000,1000,FPGA_89_0_4,89,0,4,F2A_2020,f2g_addr[4],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,70,40,1000,1000,FPGA_89_0_5,89,0,5,F2A_2021,f2g_trx_dly_ld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,70,40,1000,1000,FPGA_89_0_6,89,0,6,F2A_2022,f2g_trx_dly_adj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,70,40,1000,1000,FPGA_89_0_7,89,0,7,F2A_2023,f2g_trx_dly_inc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,70,40,1000,1000,FPGA_89_0_8,89,0,8,F2A_2024,f2g_rx_bitslip_adj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,330,40,1000,3000,FPGA_90_0_0,90,0,0,A2F_2016,g2f_trx_dly_tap[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,330,40,1000,3000,FPGA_90_0_1,90,0,1,A2F_2017,g2f_trx_dly_tap[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,330,40,1000,3000,FPGA_90_0_2,90,0,2,A2F_2018,g2f_trx_dly_tap[2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,330,40,1000,3000,FPGA_90_0_3,90,0,3,A2F_2019,g2f_trx_dly_tap[3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,330,40,1000,3000,FPGA_90_0_4,90,0,4,A2F_2020,g2f_trx_dly_tap[4],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,330,40,1000,3000,FPGA_90_0_5,90,0,5,A2F_2021,g2f_trx_dly_tap[5],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,460,40,1000,4000,FPGA_90_0_6,90,0,6,A2F_2022,g2f_rx_dpa_lock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,460,40,1000,4000,FPGA_90_0_7,90,0,7,A2F_2023,g2f_rx_dpa_error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,460,40,1000,4000,FPGA_90_0_8,90,0,8,A2F_2024,g2f_rx_dpa_phase[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,460,40,1000,4000,FPGA_90_0_9,90,0,9,A2F_2025,g2f_rx_dpa_phase[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,460,40,1000,4000,FPGA_90_0_10,90,0,10,A2F_2026,g2f_rx_dpa_phase[2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,70,40,1000,1000,FPGA_91_0_0,91,0,0,F2A_2040,f2g_trx_reset_n_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,200,40,1000,2000,FPGA_91_0_1,91,0,1,F2A_2041,f2g_tx_oe_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,200,40,1000,2000,FPGA_91_0_2,91,0,2,F2A_2042,f2g_tx_dvalid_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,200,40,1000,2000,FPGA_91_0_3,91,0,3,F2A_2043,f2g_rx_sfifo_reset_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,200,40,1000,2000,FPGA_91_0_4,91,0,4,F2A_2044,f2g_rx_dpa_restart_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,200,40,1000,2000,FPGA_91_0_5,91,0,5,F2A_2045,f2g_in_en_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,200,40,1000,2000,FPGA_91_0_6,91,0,6,F2A_2046,f2g_trx_core_clk_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,200,40,1000,2000,FPGA_91_0_7,91,0,7,F2A_2047,f2g_tx_out[0]_A,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,200,40,1000,2000,FPGA_91_0_8,91,0,8,F2A_2048,f2g_tx_out[1]_A,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,200,40,1000,2000,FPGA_91_0_9,91,0,9,F2A_2049,f2g_tx_out[2]_A,,,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,200,40,1000,2000,FPGA_91_0_10,91,0,10,F2A_2050,f2g_tx_out[3]_A,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,330,40,1000,3000,FPGA_91_0_11,91,0,11,F2A_2051,f2g_tx_out[4]_A,,,,,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,330,40,1000,3000,FPGA_91_0_12,91,0,12,F2A_2052,f2g_tx_out[5]_A,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,330,40,1000,3000,FPGA_91_0_13,91,0,13,F2A_2053,f2g_tx_out[6]_A,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,330,40,1000,3000,FPGA_91_0_14,91,0,14,F2A_2054,f2g_tx_out[7]_A,,,,,,,,Y,Y,Y,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,590,40,1000,5000,FPGA_91_0_15,91,0,15,F2A_2055,f2g_tx_out[8]_A,,,,,,,,,Y,Y,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,590,40,1000,5000,FPGA_91_0_16,91,0,16,F2A_2056,f2g_tx_out[9]_A,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_2,Bank_H_3_2,FAKE,720,40,1000,6000,FPGA_91_0_17,91,0,17,F2A_2057,f2g_trx_reset_n_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_2,Bank_H_3_2,FAKE,720,40,1000,6000,FPGA_91_0_18,91,0,18,F2A_2058,f2g_tx_oe_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_2,Bank_H_3_2,FAKE,720,40,1000,6000,FPGA_91_0_19,91,0,19,F2A_2059,f2g_tx_dvalid_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_2,Bank_H_3_2,FAKE,720,40,1000,6000,FPGA_91_0_20,91,0,20,F2A_2060,f2g_rx_sfifo_reset_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_2,Bank_H_3_2,FAKE,720,40,1000,6000,FPGA_91_0_21,91,0,21,F2A_2061,f2g_rx_dpa_restart_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_2,Bank_H_3_2,FAKE,720,40,1000,6000,FPGA_91_0_22,91,0,22,F2A_2062,f2g_in_en_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_2,Bank_H_3_2,FAKE,720,40,1000,6000,FPGA_91_0_23,91,0,23,F2A_2063,f2g_trx_core_clk_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,460,40,1000,4000,FPGA_92_0_0,92,0,0,A2F_2040,g2f_rx_cdr_core_clk_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,460,40,1000,4000,FPGA_92_0_1,92,0,1,A2F_2041,g2f_rx_dvalid_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,460,40,1000,4000,FPGA_92_0_2,92,0,2,A2F_2042,g2f_core_clk_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,460,40,1000,4000,FPGA_92_0_3,92,0,3,A2F_2043,g2f_rx_in[0]_A,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,460,40,1000,4000,FPGA_92_0_4,92,0,4,A2F_2044,g2f_rx_in[1]_A,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,590,40,1000,5000,FPGA_92_0_5,92,0,5,A2F_2045,g2f_rx_in[2]_A,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,590,40,1000,5000,FPGA_92_0_6,92,0,6,A2F_2046,g2f_rx_in[3]_A,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,590,40,1000,5000,FPGA_92_0_7,92,0,7,A2F_2047,g2f_rx_in[4]_A,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,590,40,1000,5000,FPGA_92_0_8,92,0,8,A2F_2048,g2f_rx_in[5]_A,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,590,40,1000,5000,FPGA_92_0_9,92,0,9,A2F_2049,g2f_rx_in[6]_A,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,590,40,1000,5000,FPGA_92_0_10,92,0,10,A2F_2050,g2f_rx_in[7]_A,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,Y,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,590,40,1000,5000,FPGA_92_0_11,92,0,11,A2F_2051,g2f_rx_in[8]_A,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_1,Bank_H_3_1,FAKE,590,40,1000,5000,FPGA_92_0_12,92,0,12,A2F_2052,g2f_rx_in[9]_A,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_2,Bank_H_3_2,FAKE,980,40,2000,1000,FPGA_92_0_13,92,0,13,A2F_2053,g2f_rx_cdr_core_clk_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_2,Bank_H_3_2,FAKE,980,40,2000,1000,FPGA_92_0_14,92,0,14,A2F_2054,g2f_rx_dvalid_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_2,Bank_H_3_2,FAKE,980,40,2000,1000,FPGA_92_0_15,92,0,15,A2F_2055,g2f_core_clk_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_3,Bank_H_3_3,FAKE,70,40,1000,1000,FPGA_93_0_0,93,0,0,F2A_2088,f2g_trx_reset_n_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_3,Bank_H_3_3,FAKE,200,40,1000,2000,FPGA_93_0_1,93,0,1,F2A_2089,f2g_tx_oe_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_3,Bank_H_3_3,FAKE,200,40,1000,2000,FPGA_93_0_2,93,0,2,F2A_2090,f2g_tx_dvalid_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_3,Bank_H_3_3,FAKE,200,40,1000,2000,FPGA_93_0_3,93,0,3,F2A_2091,f2g_rx_sfifo_reset_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_3,Bank_H_3_3,FAKE,200,40,1000,2000,FPGA_93_0_4,93,0,4,F2A_2092,f2g_rx_dpa_restart_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_3,Bank_H_3_3,FAKE,200,40,1000,2000,FPGA_93_0_5,93,0,5,F2A_2093,f2g_in_en_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_3,Bank_H_3_3,FAKE,200,40,1000,2000,FPGA_93_0_6,93,0,6,F2A_2094,f2g_trx_core_clk_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_3,Bank_H_3_3,FAKE,200,40,1000,2000,FPGA_93_0_7,93,0,7,F2A_2095,f2g_tx_out[0]_A,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_3,Bank_H_3_3,FAKE,200,40,1000,2000,FPGA_93_0_8,93,0,8,F2A_2096,f2g_tx_out[1]_A,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_3,Bank_H_3_3,FAKE,200,40,1000,2000,FPGA_93_0_9,93,0,9,F2A_2097,f2g_tx_out[2]_A,,,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_3,Bank_H_3_3,FAKE,200,40,1000,2000,FPGA_93_0_10,93,0,10,F2A_2098,f2g_tx_out[3]_A,,,,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_3,Bank_H_3_3,FAKE,330,40,1000,3000,FPGA_93_0_11,93,0,11,F2A_2099,f2g_tx_out[4]_A,,,,,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_3,Bank_H_3_3,FAKE,330,40,1000,3000,FPGA_93_0_12,93,0,12,F2A_2100,f2g_tx_out[5]_A,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_3,Bank_H_3_3,FAKE,330,40,1000,3000,FPGA_93_0_13,93,0,13,F2A_2101,f2g_tx_out[6]_A,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_3,Bank_H_3_3,FAKE,330,40,1000,3000,FPGA_93_0_14,93,0,14,F2A_2102,f2g_tx_out[7]_A,,,,,,,,Y,Y,Y,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_3,Bank_H_3_3,FAKE,590,40,1000,5000,FPGA_93_0_15,93,0,15,F2A_2103,f2g_tx_out[8]_A,,,,,,,,,Y,Y,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_3,Bank_H_3_3,FAKE,590,40,1000,5000,FPGA_93_0_16,93,0,16,F2A_2104,f2g_tx_out[9]_A,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBOX GPIO,Bank_H_3_4,Bank_H_3_4,FAKE,720,40,1000,6000,FPGA_93_0_17,93,0,17,F2A_2105,f2g_trx_reset_n_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
